episode,score,q_value,men_len
280,191.0,20.869765527534486,1000
281,148.0,20.961715639841557,1000
282,136.0,20.594899421954153,1000
283,172.0,20.724507335305216,1000
284,200.0,20.65475810778141,1000
285,138.0,20.500193603730203,1000
286,200.0,20.040296644973754,1000
287,200.0,20.05965379498005,1000
288,200.0,20.10186879336834,1000
289,191.0,20.148862086200715,1000
290,200.0,20.135476443505286,1000
291,185.0,20.25969228924513,1000
292,200.0,20.22566832265854,1000
293,200.0,20.739628321242332,1000
294,98.0,20.50077070502043,1000
295,83.0,20.13662772399187,1000
296,61.0,20.35370528523922,1000
297,51.0,19.707381767368318,1000
298,51.0,19.717579461240767,1000
299,200.0,19.496874825024605,1000
300,12.0,19.305730785274505,1000
301,200.0,19.328191111397743,1000
302,200.0,19.92237792079449,1000
303,200.0,19.87177502989769,1000
304,200.0,20.129205481290818,1000
305,200.0,20.321576606869698,1000
306,200.0,20.543489240050317,1000
307,200.0,20.774684575772284,1000
308,31.0,20.75392715818882,1000
309,13.0,20.900069710993765,1000
310,48.0,21.085396298003197,1000
311,24.0,20.951578484892845,1000
312,21.0,20.990542006230353,1000
313,68.0,20.897755617046357,1000
314,132.0,21.028774335336685,1000
315,17.0,21.35866292309761,1000
316,58.0,21.449999414372446,1000
317,44.0,20.688811077928545,1000
318,11.0,20.4924492259264,1000
319,26.0,20.492728325510026,1000
320,200.0,20.3647465526104,1000
321,200.0,20.180824259138106,1000
322,200.0,19.991014372730255,1000
323,200.0,20.120621935915945,1000
324,200.0,20.223402861905097,1000
325,123.0,20.306422829985618,1000
326,62.0,20.22934970152378,1000
327,97.0,21.35759350259304,1000
328,103.0,21.07327440469265,1000
329,123.0,21.302462880754472,1000
330,200.0,21.448649286746978,1000
331,101.0,21.316051400899887,1000
332,58.0,20.940918443584444,1000
333,90.0,21.133926641869547,1000
334,82.0,21.398549389338495,1000
335,78.0,21.34360738158226,1000
336,47.0,21.411304394865034,1000
337,45.0,21.11871605463028,1000
338,43.0,21.0383162981987,1000
339,17.0,21.174208274888993,1000
340,71.0,21.045002266192437,1000
341,41.0,20.86526161749363,1000
342,97.0,20.218386103844644,1000
343,61.0,19.814838048529626,1000
344,190.0,19.28581511874199,1000
345,97.0,19.535678412246703,1000
346,149.0,19.407132846593857,1000
347,200.0,19.511615269374847,1000
348,110.0,19.09991261742115,1000
349,200.0,18.809417509818076,1000
350,53.0,19.042945330286027,1000
351,200.0,19.15312282576561,1000
352,46.0,19.142073817658424,1000
353,197.0,19.0624722550869,1000
354,61.0,18.700878275895118,1000
355,74.0,18.65804211046696,1000
356,76.0,18.472644545292855,1000
357,163.0,18.43093226184845,1000
358,117.0,18.616582296609877,1000
359,184.0,18.344271759533882,1000
360,134.0,17.736012002801896,1000
361,9.0,17.74703755021095,1000
362,200.0,17.869919571256638,1000
363,138.0,17.938511367368697,1000
364,102.0,17.978744880747794,1000
365,42.0,18.19980120756626,1000
366,13.0,18.167480993533136,1000
367,92.0,18.164679371333122,1000
368,30.0,18.41452407486439,1000
369,14.0,18.541343888854982,1000
370,47.0,18.482339821362494,1000
371,96.0,18.19143105916977,1000
372,199.0,18.51060221326351,1000
373,125.0,18.905292615509033,1000
374,103.0,18.978710383176804,1000
375,87.0,18.864482037377357,1000
376,151.0,19.161430822753907,1000
377,200.0,19.430939017772676,1000
378,199.0,19.414699697613717,1000
379,95.0,19.443010535621642,1000
380,155.0,19.373052601885796,1000
381,200.0,19.26326221554279,1000
382,92.0,19.412160229206084,1000
383,85.0,19.32520570693016,1000
384,68.0,19.391881158185004,1000
385,78.0,19.234015303230287,1000
386,15.0,19.94393219592571,1000
387,17.0,20.586977200078966,1000
388,115.0,20.229109771537782,1000
389,81.0,20.1674896212101,1000
390,50.0,20.26762690536976,1000
391,149.0,20.578743044853212,1000
392,70.0,20.15093650946617,1000
393,93.0,20.375663281965256,1000
394,52.0,20.518728914475442,1000
395,137.0,20.832724698257447,1000
396,200.0,20.812635709929467,1000
397,200.0,20.885302433490754,1000
398,90.0,21.402530981969832,1000
399,168.0,21.191336588287353,1000
400,192.0,21.311939464092255,1000
401,164.0,21.330909036827087,1000
402,109.0,21.32291581029892,1000
403,88.0,21.22310702228546,1000
404,118.0,21.14214169855118,1000
405,90.0,21.131289385557174,1000
406,94.0,21.254171419358254,1000
407,110.0,21.369936374115944,1000
408,115.0,21.291099444103242,1000
409,46.0,21.306241574501993,1000
410,11.0,21.026480182409287,1000
411,38.0,21.00675706810951,1000
412,108.0,20.911783833169938,1000
413,24.0,20.586891216301918,1000
414,69.0,20.41365231664181,1000
415,71.0,20.22837135896683,1000
416,17.0,20.27784806034565,1000
417,44.0,20.37564397389889,1000
418,19.0,20.33655301012993,1000
419,38.0,20.267552254009246,1000
420,9.0,19.953721144127847,1000
421,42.0,19.788273250102996,1000
422,32.0,19.585383763861657,1000
423,15.0,19.79284076282978,1000
424,66.0,19.74480501663685,1000
425,156.0,20.151668497538566,1000
